step,PNA,PRD,ABS,PRI,PAN,
0.2268,511,7276,586,8523,5784,
0.2269,511,7280,586,8526,5787,
0.227,511,7284,586,8529,5790,
0.2271,511,7285,587,8534,5793,
0.2272,511,7287,588,8539,5795,
0.2273,512,7289,588,8543,5798,
0.2274,512,7292,590,8547,5799,
0.2275,512,7294,590,8553,5801,
0.2276,512,7296,590,8560,5802,
0.2277,512,7299,591,8564,5804,
0.2278,514,7304,592,8566,5804,
0.2279,515,7308,592,8568,5807,
0.228,515,7314,592,8570,5809,
0.2281,515,7318,592,8573,5812,
0.2282,515,7322,592,8577,5814,
0.2283,516,7324,593,8581,5816,
0.2284,516,7331,593,8583,5817,
0.2285,516,7334,593,8586,5821,
0.2286,516,7338,593,8591,5822,
0.2287,516,7340,595,8597,5822,
0.2288,516,7343,595,8599,5827,
0.2289,516,7347,595,8605,5827,
0.229,516,7349,595,8610,5830,
0.2291,516,7352,595,8616,5831,
0.2292,517,7357,595,8620,5831,
0.2293,517,7360,596,8624,5833,
0.2294,517,7364,596,8629,5834,
0.2295,517,7365,596,8632,5840,
0.2296,517,7370,596,8634,5843,
0.2297,517,7372,597,8638,5846,
0.2298,517,7374,598,8642,5849,
0.2299,517,7379,598,8645,5851,
0.23,517,7383,598,8646,5856,
0.2301,517,7385,600,8648,5860,
0.2302,518,7391,600,8650,5861,
0.2303,519,7395,600,8654,5862,
0.2304,519,7398,600,8658,5865,
0.2305,520,7398,600,8663,5869,
0.2306,521,7404,601,8664,5870,
0.2307,521,7408,601,8667,5873,
0.2308,521,7411,601,8670,5877,
0.2309,521,7414,601,8675,5879,
0.231,521,7416,602,8678,5883,
0.2311,521,7420,603,8680,5886,
0.2312,521,7424,604,8683,5888,
0.2313,521,7426,604,8691,5888,
0.2314,521,7431,604,8695,5889,
0.2315,521,7433,604,8698,5894,
0.2316,521,7438,605,8701,5895,
0.2317,521,7440,605,8706,5898,
0.2318,521,7441,606,8711,5901,
0.2319,521,7442,606,8716,5905,
0.232,521,7444,606,8722,5907,
0.2321,522,7448,606,8725,5909,
0.2322,522,7451,607,8727,5913,
0.2323,522,7457,607,8730,5914,
0.2324,522,7459,607,8735,5917,
0.2325,522,7464,607,8738,5919,
0.2326,523,7467,607,8741,5922,
0.2327,524,7470,607,8746,5923,
0.2328,525,7471,607,8752,5925,
0.2329,525,7472,607,8756,5930,
0.233,525,7474,607,8760,5934,
0.2331,525,7479,607,8764,5935,
0.2332,525,7481,607,8767,5940,
0.2333,525,7486,608,8769,5942,
0.2334,525,7488,608,8776,5943,
0.2335,525,7492,609,8777,5947,
0.2336,525,7492,609,8780,5954,
0.2337,525,7494,609,8785,5957,
0.2338,525,7498,609,8788,5960,
0.2339,525,7502,609,8790,5964,
0.234,525,7504,609,8794,5968,
0.2341,525,7507,609,8800,5969,
0.2342,525,7512,609,8803,5971,
0.2343,525,7515,610,8806,5974,
0.2344,525,7521,611,8809,5974,
0.2345,525,7524,611,8813,5977,
0.2346,525,7526,611,8819,5979,
0.2347,525,7533,611,8821,5980,
0.2348,525,7538,611,8825,5981,
0.2349,527,7540,611,8829,5983,
0.235,527,7542,611,8833,5987,
0.2351,527,7544,611,8837,5991,
0.2352,528,7547,611,8841,5993,
0.2353,528,7552,611,8843,5996,
0.2354,528,7555,611,8849,5997,
0.2355,529,7558,612,8852,5999,
0.2356,529,7561,612,8856,6002,
0.2357,529,7564,612,8862,6003,
0.2358,529,7565,613,8868,6005,
0.2359,529,7569,614,8871,6007,
0.236,529,7573,614,8872,6012,
0.2361,530,7575,614,8877,6014,
0.2362,530,7581,614,8879,6016,
0.2363,530,7581,615,8884,6020,
0.2364,530,7583,615,8889,6023,
0.2365,530,7586,615,8894,6025,
0.2366,530,7590,615,8896,6029,
0.2367,530,7594,616,8897,6033,
0.2368,530,7596,616,8900,6038,
0.2369,530,7600,616,8903,6041,
0.237,530,7602,616,8906,6046,
0.2371,530,7605,617,8908,6050,
0.2372,530,7609,619,8909,6053,
0.2373,530,7611,619,8915,6055,
0.2374,530,7614,620,8919,6057,
0.2375,530,7619,621,8921,6059,
0.2376,530,7623,621,8924,6062,
0.2377,530,7626,621,8929,6064,
0.2378,532,7628,622,8931,6067,
0.2379,532,7629,622,8937,6070,
0.238,532,7632,622,8941,6073,
0.2381,532,7635,623,8945,6075,
0.2382,532,7640,623,8947,6078,
0.2383,532,7642,624,8951,6081,
0.2384,532,7646,624,8952,6086,
0.2385,532,7650,625,8956,6087,
0.2386,532,7655,625,8960,6088,
0.2387,532,7656,625,8960,6097,
0.2388,532,7660,627,8963,6098,
0.2389,532,7663,627,8968,6100,
0.239,532,7667,627,8970,6104,
0.2391,532,7672,627,8973,6106,
0.2392,532,7676,627,8977,6108,
0.2393,532,7676,629,8981,6112,
0.2394,532,7677,629,8983,6119,
0.2395,532,7679,631,8987,6121,
0.2396,533,7682,631,8991,6123,
0.2397,533,7685,631,8993,6128,
0.2398,534,7689,631,8996,6130,
0.2399,535,7691,631,8998,6135,
0.24,535,7692,631,9006,6136,
0.2401,535,7697,631,9010,6137,
0.2402,535,7705,631,9011,6138,
0.2403,535,7707,631,9014,6143,
0.2404,536,7708,631,9019,6146,
0.2405,536,7713,632,9022,6147,
0.2406,536,7718,632,9025,6149,
0.2407,536,7719,632,9029,6154,
0.2408,537,7722,632,9030,6159,
0.2409,537,7724,632,9036,6161,
0.241,537,7727,633,9040,6163,
0.2411,538,7727,633,9046,6166,
0.2412,538,7731,633,9050,6168,
0.2413,539,7733,634,9053,6171,
0.2414,539,7734,635,9058,6174,
0.2415,539,7737,635,9063,6176,
0.2416,540,7739,636,9064,6181,
0.2417,540,7741,637,9067,6185,
0.2418,540,7744,638,9070,6188,
0.2419,540,7748,638,9073,6191,
0.242,541,7754,638,9074,6193,
0.2421,542,7757,638,9076,6197,
0.2422,542,7760,638,9080,6200,
0.2423,542,7764,639,9081,6204,
0.2424,543,7766,639,9084,6208,
0.2425,543,7772,639,9088,6208,
0.2426,544,7777,640,9090,6209,
0.2427,544,7778,640,9094,6214,
0.2428,544,7781,640,9100,6215,
0.2429,544,7786,641,9104,6215,
0.243,544,7788,641,9109,6218,
0.2431,544,7795,641,9110,6220,
0.2432,544,7798,641,9116,6221,
0.2433,545,7800,641,9121,6223,
0.2434,546,7805,641,9124,6224,
0.2435,546,7808,641,9127,6228,
0.2436,547,7812,641,9130,6230,
0.2437,547,7814,642,9136,6231,
0.2438,547,7817,642,9141,6233,
0.2439,547,7820,642,9144,6237,
0.244,548,7823,642,9148,6239,
0.2441,548,7825,642,9152,6243,
0.2442,549,7831,642,9154,6244,
0.2443,549,7834,642,9156,6249,
0.2444,549,7838,642,9161,6250,
0.2445,549,7843,642,9165,6251,
0.2446,549,7847,642,9170,6252,
0.2447,549,7850,643,9173,6255,
0.2448,549,7855,643,9175,6258,
0.2449,549,7857,643,9181,6260,
0.245,549,7859,643,9184,6265,
0.2451,550,7861,644,9188,6267,
0.2452,550,7864,645,9191,6270,
0.2453,551,7866,645,9195,6273,
0.2454,552,7870,645,9199,6274,
0.2455,552,7874,645,9202,6277,
0.2456,552,7876,645,9207,6280,
0.2457,552,7878,645,9213,6282,
0.2458,553,7881,646,9217,6283,
0.2459,553,7888,646,9218,6285,
0.246,553,7891,646,9222,6288,
0.2461,553,7896,646,9224,6291,
0.2462,553,7903,647,9225,6292,
0.2463,554,7904,648,9227,6297,
0.2464,556,7907,648,9229,6300,
0.2465,557,7912,649,9231,6301,
0.2466,557,7916,650,9233,6304,
0.2467,558,7916,650,9239,6307,
0.2468,559,7921,650,9241,6309,
0.2469,560,7924,650,9243,6313,
0.247,561,7928,650,9246,6315,
0.2471,561,7931,651,9248,6319,
0.2472,561,7932,651,9253,6323,
0.2473,561,7937,651,9257,6324,
0.2474,561,7939,651,9262,6327,
0.2475,561,7944,651,9265,6329,
0.2476,561,7946,651,9270,6332,
0.2477,561,7951,651,9274,6333,
0.2478,561,7956,651,9277,6335,
0.2479,561,7957,651,9284,6337,
0.248,561,7960,652,9290,6337,
0.2481,561,7964,652,9295,6338,
0.2482,562,7968,652,9298,6340,
0.2483,562,7971,652,9301,6344,
0.2484,562,7975,652,9303,6348,
0.2485,562,7978,654,9304,6352,
0.2486,563,7981,654,9307,6355,
0.2487,563,7984,654,9311,6358,
0.2488,563,7985,654,9318,6360,
0.2489,563,7986,655,9325,6361,
0.249,563,7988,655,9329,6365,
0.2491,563,7989,655,9333,6370,
0.2492,563,7991,655,9339,6372,
0.2493,564,7996,655,9342,6373,
0.2494,564,7996,658,9345,6377,
0.2495,564,8000,658,9349,6379,
0.2496,564,8003,658,9354,6381,
0.2497,564,8006,658,9359,6383,
0.2498,564,8009,659,9364,6384,
0.2499,564,8012,659,9366,6389,
0.25,564,8014,659,9371,6392,
0.2501,564,8016,660,9374,6396,
0.2502,565,8017,660,9379,6399,
0.2503,565,8020,660,9383,6402,
0.2504,565,8026,660,9386,6403,
0.2505,565,8031,660,9389,6405,
0.2506,565,8034,660,9394,6407,
0.2507,565,8036,660,9399,6410,
0.2508,565,8038,660,9401,6416,
0.2509,565,8040,660,9406,6419,
0.251,566,8042,661,9411,6420,
0.2511,567,8045,661,9413,6424,
0.2512,569,8048,661,9416,6426,
0.2513,570,8052,662,9418,6428,
0.2514,571,8055,663,9420,6431,
0.2515,571,8057,663,9425,6434,
0.2516,571,8061,663,9430,6435,
0.2517,571,8065,663,9435,6436,
0.2518,571,8068,664,9438,6439,
0.2519,571,8071,664,9443,6441,
0.252,571,8074,664,9445,6446,
0.2521,571,8076,664,9449,6450,
0.2522,571,8078,664,9454,6453,
0.2523,572,8082,664,9457,6455,
0.2524,572,8086,664,9461,6457,
0.2525,572,8088,664,9465,6461,
0.2526,572,8088,664,9471,6465,
0.2527,572,8092,665,9475,6466,
0.2528,572,8094,667,9478,6469,
0.2529,572,8097,667,9482,6472,
0.253,572,8100,667,9486,6475,
0.2531,572,8101,667,9493,6477,
0.2532,572,8102,667,9497,6482,
0.2533,572,8104,667,9501,6486,
0.2534,572,8108,667,9504,6489,
0.2535,572,8110,668,9510,6490,
0.2536,572,8113,668,9516,6491,
0.2537,572,8116,668,9522,6492,
0.2538,572,8122,668,9525,6493,
0.2539,573,8122,668,9530,6497,
0.254,573,8125,668,9534,6500,
0.2541,573,8128,668,9539,6502,
0.2542,573,8130,668,9542,6507,
0.2543,573,8133,668,9546,6510,
0.2544,574,8136,668,9549,6513,
0.2545,575,8140,670,9551,6514,
0.2546,575,8143,670,9557,6515,
0.2547,575,8144,670,9561,6520,
0.2548,575,8147,671,9564,6523,
0.2549,575,8151,673,9564,6527,
0.255,575,8153,673,9569,6530,
0.2551,575,8156,673,9575,6531,
0.2552,575,8157,674,9579,6535,
0.2553,575,8159,674,9584,6538,
0.2554,575,8159,674,9591,6541,
0.2555,575,8162,674,9595,6544,
0.2556,576,8167,674,9599,6544,
0.2557,576,8172,674,9602,6546,
0.2558,576,8176,674,9605,6549,
0.2559,577,8179,674,9609,6551,
0.256,578,8184,674,9613,6551,
0.2561,578,8188,674,9616,6554,
0.2562,578,8191,675,9617,6559,
0.2563,579,8196,675,9620,6560,
0.2564,579,8198,675,9624,6564,
0.2565,580,8199,675,9629,6567,
0.2566,580,8201,675,9634,6570,
0.2567,580,8204,676,9638,6572,
0.2568,581,8205,676,9642,6576,
0.2569,582,8209,676,9644,6579,
0.257,582,8213,677,9647,6581,
0.2571,582,8215,678,9650,6585,
0.2572,582,8219,678,9653,6588,
0.2573,582,8223,679,9656,6590,
0.2574,582,8225,679,9662,6592,
0.2575,582,8228,679,9666,6595,
0.2576,582,8231,679,9673,6595,
0.2577,582,8234,679,9677,6598,
0.2578,582,8237,680,9681,6600,
0.2579,582,8240,680,9684,6604,
0.258,582,8243,680,9690,6605,
0.2581,582,8245,681,9696,6606,
0.2582,583,8246,681,9701,6609,
0.2583,583,8248,681,9706,6612,
0.2584,583,8251,681,9710,6615,
0.2585,583,8255,681,9713,6618,
0.2586,584,8261,681,9714,6620,
0.2587,584,8266,681,9718,6621,
0.2588,585,8269,681,9722,6623,
0.2589,585,8273,681,9724,6627,
0.259,585,8276,682,9726,6631,
0.2591,585,8277,683,9730,6635,
0.2592,585,8280,683,9733,6639,
0.2593,585,8288,684,9734,6639,
0.2594,585,8295,684,9736,6640,
0.2595,585,8299,684,9741,6641,
0.2596,585,8301,684,9747,6643,
0.2597,585,8306,684,9750,6645,
0.2598,586,8310,684,9752,6648,
0.2599,586,8313,686,9752,6653,
0.26,586,8316,687,9755,6656,
0.2601,586,8319,687,9760,6658,
0.2602,586,8321,687,9763,6663,
0.2603,586,8326,687,9765,6666,
0.2604,587,8328,688,9768,6669,
0.2605,589,8330,688,9772,6671,
0.2606,589,8335,688,9775,6673,
0.2607,589,8336,688,9779,6678,
0.2608,589,8341,689,9780,6681,
0.2609,589,8343,689,9786,6683,
0.261,589,8349,689,9788,6685,
0.2611,589,8352,690,9791,6688,
0.2612,589,8354,690,9795,6692,
0.2613,590,8356,691,9798,6695,
0.2614,590,8360,692,9801,6697,
0.2615,590,8363,693,9804,6700,
0.2616,590,8367,693,9806,6704,
0.2617,590,8371,693,9808,6708,
0.2618,590,8377,693,9812,6708,
0.2619,590,8383,693,9814,6710,
0.262,590,8385,693,9818,6714,
0.2621,590,8388,693,9822,6717,
0.2622,590,8390,693,9826,6721,
0.2623,591,8394,693,9830,6722,
0.2624,591,8397,693,9835,6724,
0.2625,591,8398,694,9839,6728,
0.2626,592,8403,694,9842,6729,
0.2627,593,8408,694,9846,6729,
0.2628,593,8412,694,9850,6731,
0.2629,593,8418,695,9851,6733,
0.263,593,8422,695,9854,6736,
0.2631,594,8427,696,9856,6737,
0.2632,594,8430,696,9863,6737,
0.2633,594,8434,697,9867,6738,
0.2634,594,8439,697,9871,6739,
0.2635,594,8442,697,9875,6742,
0.2636,594,8446,698,9879,6743,
0.2637,594,8447,698,9885,6746,
0.2638,595,8450,699,9889,6747,
0.2639,595,8452,699,9896,6748,
0.264,596,8453,699,9899,6753,
0.2641,597,8455,700,9901,6757,
0.2642,597,8457,700,9904,6762,
0.2643,597,8458,701,9908,6766,
0.2644,597,8462,701,9912,6768,
0.2645,597,8464,701,9917,6771,
0.2646,597,8466,701,9921,6775,
0.2647,598,8469,701,9926,6776,
0.2648,598,8472,701,9929,6780,
0.2649,599,8475,701,9932,6783,
0.265,599,8477,702,9938,6784,
0.2651,599,8480,702,9940,6789,
0.2652,599,8483,704,9942,6792,
0.2653,599,8487,705,9945,6794,
0.2654,599,8487,705,9950,6799,
0.2655,599,8492,705,9952,6802,
0.2656,599,8494,706,9957,6804,
0.2657,599,8498,706,9961,6806,
0.2658,600,8501,706,9965,6808,
0.2659,600,8503,706,9969,6812,
0.266,600,8508,706,9972,6814,
0.2661,600,8510,706,9976,6818,
0.2662,600,8511,708,9978,6823,
0.2663,600,8513,708,9983,6826,
0.2664,600,8515,708,9987,6830,
0.2665,600,8521,708,9989,6832,
0.2666,600,8525,708,9993,6834,
0.2667,601,8526,708,9997,6838,
0.2668,601,8528,709,10000,6842,
0.2669,602,8533,709,10003,6843,
0.267,602,8536,709,10007,6846,
0.2671,602,8538,709,10011,6850,
0.2672,602,8540,709,10018,6851,
0.2673,605,8541,709,10023,6852,
0.2674,605,8544,709,10027,6855,
0.2675,605,8547,709,10034,6855,
0.2676,606,8549,709,10038,6858,
0.2677,606,8552,709,10041,6862,
0.2678,606,8558,709,10044,6863,
0.2679,606,8558,710,10052,6864,
0.268,607,8561,710,10056,6866,
0.2681,607,8565,710,10060,6868,
0.2682,608,8566,710,10062,6874,
0.2683,608,8568,710,10067,6877,
0.2684,609,8570,710,10072,6879,
0.2685,611,8572,711,10075,6881,
0.2686,611,8576,711,10076,6886,
0.2687,611,8576,712,10082,6889,
0.2688,611,8580,712,10086,6891,
0.2689,611,8585,712,10090,6892,
0.269,611,8587,712,10095,6895,
0.2691,611,8588,712,10099,6900,
0.2692,611,8593,712,10102,6902,
0.2693,611,8596,713,10106,6904,
0.2694,611,8602,713,10110,6904,
0.2695,611,8603,715,10113,6908,
0.2696,611,8604,715,10120,6910,
0.2697,612,8608,715,10122,6913,
0.2698,612,8610,715,10127,6916,
0.2699,612,8615,715,10129,6919,
0.27,614,8618,715,10133,6920,
0.2701,614,8621,715,10136,6924,
0.2702,615,8624,715,10138,6928,
0.2703,615,8628,715,10143,6929,
0.2704,616,8631,716,10148,6929,
0.2705,616,8635,716,10153,6930,
0.2706,616,8638,716,10156,6934,
0.2707,616,8639,716,10161,6938,
0.2708,616,8642,716,10165,6941,
0.2709,618,8646,717,10166,6943,
0.271,618,8649,717,10170,6946,
0.2711,618,8650,717,10175,6950,
0.2712,618,8654,717,10179,6952,
0.2713,618,8657,717,10185,6953,
0.2714,618,8658,717,10189,6958,
0.2715,618,8662,717,10193,6960,
0.2716,618,8666,717,10196,6963,
0.2717,618,8669,717,10198,6968,
0.2718,618,8670,717,10203,6972,
0.2719,618,8671,717,10209,6975,
0.272,618,8674,717,10212,6979,
0.2721,618,8676,718,10219,6979,
0.2722,618,8677,718,10226,6981,
0.2723,619,8679,718,10229,6985,
0.2724,619,8685,718,10231,6987,
0.2725,619,8687,718,10234,6992,
0.2726,619,8688,721,10237,6995,
0.2727,619,8690,721,10238,7002,
0.2728,619,8695,722,10241,7003,
0.2729,619,8696,723,10247,7005,
0.273,619,8696,725,10253,7007,
0.2731,619,8698,725,10261,7007,
0.2732,619,8703,725,10264,7009,
0.2733,619,8705,725,10269,7012,
0.2734,620,8708,725,10275,7012,
0.2735,621,8709,725,10280,7015,
0.2736,621,8712,725,10285,7017,
0.2737,621,8719,725,10287,7018,
0.2738,621,8722,725,10291,7021,
0.2739,621,8725,725,10296,7023,
0.274,621,8730,725,10298,7026,
0.2741,621,8734,725,10301,7029,
0.2742,622,8738,725,10304,7031,
0.2743,623,8741,726,10308,7032,
0.2744,623,8746,726,10311,7034,
0.2745,623,8749,726,10314,7038,
0.2746,623,8752,727,10316,7042,
0.2747,624,8755,727,10320,7044,
0.2748,624,8759,727,10324,7046,
0.2749,625,8763,728,10326,7048,
0.275,625,8764,728,10331,7052,
0.2751,625,8767,728,10336,7054,
0.2752,626,8769,729,10338,7058,
0.2753,626,8775,729,10341,7059,
0.2754,626,8780,729,10345,7060,
0.2755,626,8784,729,10346,7065,
0.2756,626,8788,729,10349,7068,
0.2757,626,8791,729,10353,7071,
0.2758,627,8792,729,10356,7076,
0.2759,627,8796,729,10359,7079,
0.276,627,8801,729,10364,7079,
0.2761,627,8803,729,10371,7080,
0.2762,627,8806,729,10374,7084,
0.2763,627,8812,729,10378,7084,
0.2764,627,8814,729,10381,7089,
0.2765,627,8817,729,10386,7091,
0.2766,627,8818,729,10393,7093,
0.2767,627,8820,729,10399,7095,
0.2768,627,8825,730,10402,7096,
0.2769,627,8829,730,10407,7097,
0.277,629,8832,730,10410,7099,
0.2771,630,8835,730,10415,7100,
0.2772,631,8839,730,10418,7102,
0.2773,631,8844,731,10419,7105,
0.2774,631,8848,731,10425,7105,
0.2775,632,8849,731,10428,7110,
0.2776,632,8854,731,10431,7112,
0.2777,632,8857,731,10435,7115,
0.2778,632,8860,731,10439,7118,
0.2779,632,8864,732,10442,7120,
0.278,632,8867,732,10445,7124,
0.2781,633,8870,733,10447,7127,
0.2782,633,8871,733,10453,7130,
0.2783,633,8875,733,10454,7135,
0.2784,633,8877,733,10457,7140,
0.2785,633,8880,733,10460,7144,
0.2786,633,8880,733,10468,7146,
0.2787,633,8882,734,10473,7148,
0.2788,633,8885,734,10477,7151,
0.2789,633,8888,734,10483,7152,
0.279,634,8892,734,10485,7155,
0.2791,635,8893,734,10489,7159,
0.2792,635,8896,734,10494,7161,
0.2793,635,8897,734,10501,7163,
0.2794,635,8901,734,10506,7164,
0.2795,635,8904,734,10512,7165,
0.2796,635,8907,734,10517,7167,
0.2797,635,8910,734,10522,7169,
0.2798,635,8917,734,10525,7169,
0.2799,636,8917,735,10529,7173,
0.28,637,8920,735,10535,7173,
0.2801,637,8923,735,10540,7175,
0.2802,638,8924,736,10545,7177,
0.2803,638,8927,736,10549,7180,
0.2804,639,8929,736,10553,7183,
0.2805,640,8930,736,10555,7189,
0.2806,641,8932,737,10559,7191,
0.2807,641,8935,737,10565,7192,
0.2808,642,8939,737,10568,7194,
0.2809,642,8942,737,10572,7197,
0.281,642,8946,737,10574,7201,
0.2811,642,8950,737,10579,7202,
0.2812,642,8952,737,10581,7208,
0.2813,642,8954,737,10588,7209,
0.2814,642,8958,737,10591,7212,
0.2815,643,8959,737,10595,7216,
0.2816,643,8961,738,10598,7220,
0.2817,643,8964,739,10602,7222,
0.2818,643,8969,739,10605,7224,
0.2819,644,8972,739,10606,7229,
0.282,645,8975,739,10609,7232,
0.2821,645,8977,739,10614,7235,
0.2822,645,8980,739,10619,7237,
0.2823,646,8980,739,10622,7243,
0.2824,647,8983,740,10623,7247,
0.2825,647,8985,741,10628,7249,
0.2826,647,8989,742,10632,7250,
0.2827,647,8996,742,10632,7253,
0.2828,647,8999,742,10636,7256,
0.2829,647,9003,742,10642,7256,
0.283,649,9004,742,10645,7260,
0.2831,649,9004,743,10651,7263,
0.2832,649,9007,743,10654,7267,
0.2833,649,9009,743,10657,7272,
0.2834,649,9013,743,10661,7274,
0.2835,649,9019,743,10663,7276,
0.2836,649,9024,743,10666,7278,
0.2837,649,9027,743,10670,7281,
0.2838,649,9030,743,10674,7284,
0.2839,649,9031,744,10680,7286,
0.284,649,9033,744,10685,7289,
0.2841,649,9036,744,10687,7294,
0.2842,650,9039,745,10690,7296,
0.2843,650,9040,745,10695,7300,
0.2844,651,9043,745,10700,7301,
0.2845,651,9049,745,10701,7304,
0.2846,651,9052,745,10707,7305,
0.2847,651,9054,745,10712,7308,
0.2848,651,9057,746,10713,7313,
0.2849,651,9061,746,10714,7318,
0.285,651,9065,748,10716,7320,
0.2851,651,9070,748,10719,7322,
0.2852,651,9072,749,10721,7327,
0.2853,651,9076,749,10723,7331,
0.2854,651,9082,749,10725,7333,
0.2855,652,9084,749,10731,7334,
0.2856,652,9087,749,10735,7337,
0.2857,652,9090,749,10741,7338,
0.2858,654,9092,749,10745,7340,
0.2859,654,9093,749,10750,7344,
0.286,655,9096,749,10752,7348,
0.2861,655,9102,749,10755,7349,
0.2862,655,9108,749,10757,7351,
0.2863,655,9109,749,10761,7356,
0.2864,656,9112,749,10765,7358,
0.2865,656,9114,749,10768,7363,
0.2866,656,9118,749,10773,7364,
0.2867,656,9120,749,10778,7367,
0.2868,656,9121,750,10783,7370,
0.2869,656,9126,750,10787,7371,
0.287,656,9128,750,10792,7374,
0.2871,656,9131,750,10798,7375,
0.2872,657,9134,750,10799,7380,
0.2873,658,9137,750,10804,7381,
0.2874,659,9139,750,10808,7384,
0.2875,659,9141,750,10812,7388,
0.2876,661,9143,750,10816,7390,
0.2877,662,9145,750,10821,7392,
0.2878,662,9150,750,10824,7394,
0.2879,662,9151,750,10832,7395,
0.288,662,9153,750,10837,7398,
0.2881,664,9156,750,10839,7401,
0.2882,665,9157,750,10844,7404,
0.2883,665,9160,750,10848,7407,
0.2884,665,9165,750,10850,7410,
0.2885,665,9167,750,10855,7413,
0.2886,665,9174,750,10857,7414,
0.2887,665,9177,750,10862,7416,
0.2888,665,9179,750,10865,7421,
0.2889,665,9183,750,10869,7423,
0.289,666,9187,750,10871,7426,
0.2891,666,9189,750,10875,7430,
0.2892,666,9191,750,10877,7436,
0.2893,666,9192,752,10883,7437,
0.2894,667,9195,753,10886,7439,
0.2895,667,9197,753,10890,7443,
0.2896,667,9201,753,10894,7445,
0.2897,668,9204,753,10899,7446,
0.2898,668,9206,753,10903,7450,
0.2899,668,9209,755,10906,7452,
0.29,669,9214,755,10908,7454,
0.2901,669,9220,755,10911,7455,
0.2902,670,9224,755,10915,7456,
0.2903,670,9229,755,10918,7458,
0.2904,670,9234,755,10920,7461,
0.2905,670,9239,755,10925,7461,
0.2906,671,9242,755,10929,7463,
0.2907,671,9244,755,10933,7467,
0.2908,671,9248,755,10935,7471,
0.2909,671,9252,755,10940,7472,
0.291,671,9255,755,10944,7475,
0.2911,672,9257,756,10949,7476,
0.2912,673,9260,756,10951,7480,
0.2913,673,9262,756,10955,7484,
0.2914,674,9267,756,10957,7486,
0.2915,675,9270,757,10959,7489,
0.2916,676,9274,757,10963,7490,
0.2917,677,9278,757,10967,7491,
0.2918,677,9285,757,10968,7493,
0.2919,677,9288,758,10971,7496,
0.292,677,9289,758,10975,7501,
0.2921,677,9292,758,10982,7501,
0.2922,677,9297,758,10985,7503,
0.2923,677,9298,758,10989,7508,
0.2924,677,9302,758,10991,7512,
0.2925,677,9306,758,10994,7515,
0.2926,677,9309,759,10998,7517,
0.2927,677,9313,760,11001,7519,
0.2928,677,9316,760,11003,7524,
0.2929,677,9320,760,11007,7526,
0.293,678,9320,760,11013,7529,
0.2931,678,9323,761,11015,7533,
0.2932,679,9324,761,11020,7536,
0.2933,679,9326,762,11023,7540,
0.2934,679,9330,762,11024,7545,
0.2935,679,9330,762,11030,7549,
0.2936,679,9336,762,11033,7550,
0.2937,679,9341,762,11036,7552,
0.2938,679,9345,762,11041,7553,
0.2939,679,9348,763,11043,7557,
0.294,680,9351,763,11047,7559,
0.2941,681,9353,763,11050,7563,
0.2942,682,9355,763,11057,7563,
0.2943,682,9356,763,11061,7568,
0.2944,682,9358,763,11065,7572,
0.2945,682,9359,763,11071,7575,
0.2946,682,9363,763,11074,7578,
0.2947,682,9365,764,11078,7581,
0.2948,682,9370,765,11081,7582,
0.2949,683,9374,765,11083,7585,
0.295,683,9378,765,11088,7586,
0.2951,684,9382,765,11090,7589,
0.2952,685,9383,765,11095,7592,
0.2953,685,9384,765,11102,7594,
0.2954,685,9386,765,11106,7598,
0.2955,685,9388,765,11111,7601,
0.2956,685,9390,765,11116,7604,
0.2957,685,9397,765,11116,7607,
0.2958,685,9404,765,11119,7607,
0.2959,685,9409,765,11122,7609,
0.296,685,9411,767,11128,7609,
0.2961,685,9412,768,11132,7613,
0.2962,685,9415,768,11135,7617,
0.2963,685,9417,769,11136,7623,
0.2964,685,9419,770,11140,7626,
0.2965,685,9423,770,11143,7629,
0.2966,685,9426,771,11147,7631,
0.2967,685,9430,771,11151,7633,
0.2968,685,9433,772,11153,7637,
0.2969,686,9437,773,11154,7640,
0.297,686,9442,773,11157,7642,
0.2971,686,9444,773,11164,7643,
0.2972,686,9449,773,11169,7643,
0.2973,686,9452,774,11175,7643,
0.2974,686,9457,774,11178,7645,
0.2975,686,9463,774,11180,7647,
